"municode" "muniname" "sex" "age" "pop_std" "mx_std" "pop_obs" "mx_obs"
520140 "Aparecida de Goiânia" "m" 13 1728588 0.00044 4257.52934572332 0.000469756010492094
520140 "Aparecida de Goiânia" "m" 14 1767168 0.000612 3935.21189856626 0.000508231844066306
520140 "Aparecida de Goiânia" "m" 15 1802172 0.000955 4190.43096151724 0.00167047257532325
520140 "Aparecida de Goiânia" "m" 16 1719415 0.001411 4200.22418925612 0.00357123794448138
520140 "Aparecida de Goiânia" "m" 17 1701889 0.00185 3834.46340082679 0.00234713415130248
520140 "Aparecida de Goiânia" "m" 18 1699061 0.002182 4405.08282267103 0.00181608390172087
520140 "Aparecida de Goiânia" "m" 19 1636331 0.002495 4781.79862572887 0.00230038963598625
520140 "Aparecida de Goiânia" "m" 20 1698081 0.002637 4815.19125300872 0.0037381692759873
520140 "Aparecida de Goiânia" "m" 21 1713268 0.002711 4480.1798738535 0.00334807985892276
520140 "Aparecida de Goiânia" "m" 22 1760477 0.002598 4723.42465994215 0.00423421594285468
520140 "Aparecida de Goiânia" "m" 23 1709675 0.002672 4507.24203010112 0.0035498426517027
520140 "Aparecida de Goiânia" "m" 24 1748728 0.00254 4652.96218309452 0.00408342024979962
520140 "Aparecida de Goiânia" "m" 25 1725173 0.00257 4609.25690789483 0.00347127537469106
520140 "Aparecida de Goiânia" "m" 26 1631055 0.002698 4422.84398766158 0.00384368068315883
520140 "Aparecida de Goiânia" "m" 27 1710763 0.002649 5257.7829661908 0.00266271926590055
520140 "Aparecida de Goiânia" "m" 28 1737767 0.002636 4975.46782619897 0.00321577800498476
520140 "Aparecida de Goiânia" "m" 29 1656237 0.00273 4265.64831205383 0.00398532620515422
520140 "Aparecida de Goiânia" "m" 30 1763562 0.002565 5146.1112707788 0.00369210827365662
520140 "Aparecida de Goiânia" "m" 31 1523891 0.002941 4341.7112807224 0.00184259143060036
520140 "Aparecida de Goiânia" "m" 32 1548975 0.002813 4525.34467818132 0.00220977642834907
520140 "Aparecida de Goiânia" "m" 33 1458789 0.002988 3805.11510213765 0.00289084553416541
520140 "Aparecida de Goiânia" "m" 34 1422441 0.003067 3900.71766817983 0.00410180929794542
520140 "Aparecida de Goiânia" "m" 35 1468144 0.003026 3575.88558399381 0.00279651005746981
520140 "Aparecida de Goiânia" "m" 36 1344132 0.003279 3407.00228354413 0.00410918421382345
520140 "Aparecida de Goiânia" "m" 37 1326646 0.003381 3940.40026516298 0.00253781324917924
520140 "Aparecida de Goiânia" "m" 38 1325659 0.003463 3842.83637593362 0.00390336681882682
520140 "Aparecida de Goiânia" "m" 39 1302083 0.003656 3470.87549136549 0.00288111746586043
520140 "Aparecida de Goiânia" "m" 40 1422254 0.003589 3796.35535384883 0.00289751590004554
520140 "Aparecida de Goiânia" "m" 41 1235034 0.00421 3331.58926501305 0.00540282686975505
520140 "Aparecida de Goiânia" "m" 42 1281124 0.004296 3232.2164474723 0.00340323743126868
520140 "Aparecida de Goiânia" "m" 43 1177147 0.004796 2790.38391041973 0.00680909889461842
520140 "Aparecida de Goiânia" "m" 44 1205009 0.005011 2419.4550232461 0.0115728541059769
520140 "Aparecida de Goiânia" "m" 45 1263401 0.005041 2749.13999485716 0.00545625178348888
520140 "Aparecida de Goiânia" "m" 46 1173710 0.005587 2450.34259361859 0.00448916817944039
520140 "Aparecida de Goiânia" "m" 47 1129200 0.006126 2329.56265826144 0.00643897683833692
520140 "Aparecida de Goiânia" "m" 48 1079370 0.006555 2457.5481102148 0.00406909633159774
520140 "Aparecida de Goiânia" "m" 49 1046333 0.006973 2323.40664304803 0.00731684229743703
520140 "Aparecida de Goiânia" "m" 50 1112034 0.006941 2278.31308930788 0.00790058227048511
520140 "Aparecida de Goiânia" "m" 51 948591 0.008496 1847.2579785177 0.0108268580959378
520140 "Aparecida de Goiânia" "m" 52 985045 0.008501 1748.40969297228 0.0125828632090229
520140 "Aparecida de Goiânia" "m" 53 905975 0.009572 1633.44279387019 0.00979526192165596
520140 "Aparecida de Goiânia" "m" 54 883350 0.010113 1761.66232253115 0.0102176221684401
520140 "Aparecida de Goiânia" "m" 55 877013 0.010413 1730.25119553961 0.00866926145675743
520140 "Aparecida de Goiânia" "m" 56 826882 0.011306 1221.14221048727 0.016378108813403
520140 "Aparecida de Goiânia" "m" 57 751293 0.0126 1249.55295765999 0.0168060103985718
520140 "Aparecida de Goiânia" "m" 58 742051 0.013177 1715.42018282956 0.010493055975539
520140 "Aparecida de Goiânia" "m" 59 705105 0.013875 1293.54757628436 0.020099763222226
520140 "Aparecida de Goiânia" "m" 60 737957 0.013753 1081.13139122955 0.0231239238845595
520140 "Aparecida de Goiânia" "m" 61 602476 0.017018 791.183482149052 0.0278064450236531
520140 "Aparecida de Goiânia" "m" 62 613839 0.016793 836.054348665533 0.0155492283734304
520140 "Aparecida de Goiânia" "m" 63 562959 0.018486 1170.04166295999 0.017093408408555
520140 "Aparecida de Goiânia" "m" 64 523804 0.02012 738.34503502088 0.0297963674928455
520140 "Aparecida de Goiânia" "m" 65 529674 0.020054 604.424826260852 0.0215080510183901
520140 "Aparecida de Goiânia" "m" 66 468666 0.023339 808.377038072084 0.0284520699089291
520140 "Aparecida de Goiânia" "m" 67 440243 0.025281 607.200816559174 0.0345849337275281
520140 "Aparecida de Goiânia" "m" 68 408863 0.027447 634.815508804802 0.0252041731465004
520140 "Aparecida de Goiânia" "m" 69 376619 0.031087 575.67126359045 0.0364791528224345
520140 "Aparecida de Goiânia" "m" 70 419302 0.02886 472.275964199693 0.0465829338515684
520140 "Aparecida de Goiânia" "m" 71 335925 0.03716 245.45060969538 0.0529638122151493
520140 "Aparecida de Goiânia" "m" 72 323844 0.038083 542.691039131629 0.0405387198491478
520140 "Aparecida de Goiânia" "m" 73 294410 0.042787 279.845686294093 0.0786147547648097
520140 "Aparecida de Goiânia" "m" 74 293891 0.04338 372.155523319477 0.0644891678240583
520140 "Aparecida de Goiânia" "m" 75 265369 0.047311 328.752311499348 0.0486688593215617
520140 "Aparecida de Goiânia" "m" 76 225782 0.054313 272.057446140194 0.0735138857022638
520140 "Aparecida de Goiânia" "m" 77 211817 0.058027 300.651656084509 0.0698482764854526
520140 "Aparecida de Goiânia" "m" 78 206262 0.060515 378.076006018387 0.0555443870166643
520140 "Aparecida de Goiânia" "m" 79 181287 0.069371 140.411833335921 0.163803857933931
520140 "Aparecida de Goiânia" "m" 80 183850 0.066989 118.223595243249 0.109961128937519
520140 "Aparecida de Goiânia" "m" 81 139772 0.084838 89.7724233510708 0.133671338614442
520140 "Aparecida de Goiânia" "m" 82 129748 0.087369 171.667658723875 0.0932033448754362
520140 "Aparecida de Goiânia" "m" 83 114919 0.093971 350.563464172956 0.0399357075987042
520140 "Aparecida de Goiânia" "m" 84 100334 0.102139 129.619536388662 0.0617190912950972
520140 "Aparecida de Goiânia" "m" 85 87856 0.108905 107.66488755043 0.0743046334047655
520140 "Aparecida de Goiânia" "m" 86 72953 0.120543 30.8226132274349 0.291993411901532
520140 "Aparecida de Goiânia" "m" 87 60074 0.131305 43.6949187910042 0.137315737527707
520140 "Aparecida de Goiânia" "m" 88 49839 0.139509 66.5878251419103 0.135159843121763
520140 "Aparecida de Goiânia" "m" 89 40037 0.154082 54.5263284492096 0.146718112653631
520140 "Aparecida de Goiânia" "m" 90 37970 0.142402 44.4035520423355 0.135124325060289
520140 "Aparecida de Goiânia" "m" 91 26745 0.177641 49.7844739033533 0.220952420253638
520140 "Aparecida de Goiânia" "m" 92 21371 0.187123 18.7254362622003 0.106806590350969
520140 "Aparecida de Goiânia" "m" 93 16052 0.208759 0 0
520140 "Aparecida de Goiânia" "m" 94 12826 0.219944 18.5123232227659 0.108036143056343
520140 "Aparecida de Goiânia" "m" 95 10317 0.216342 0 0
520140 "Aparecida de Goiânia" "m" 96 7905 0.230614 0 0
520140 "Aparecida de Goiânia" "m" 97 5743 0.239422 35.8487466537914 0.0278949780213373
520140 "Aparecida de Goiânia" "m" 98 4314 0.244553 0 0
520140 "Aparecida de Goiânia" "m" 99 3250 0.244615 0 0
520580 "Corumbá de Goiás" "f" 0 1334712 0.012527 101.993959046662 0
520580 "Corumbá de Goiás" "f" 1 1325484 0.001059 61.9200846475451 0
520580 "Corumbá de Goiás" "f" 2 1339814 0.000575 78.9902556552448 0
520580 "Corumbá de Goiás" "f" 3 1371487 0.000408 69.2661964901455 0
520580 "Corumbá de Goiás" "f" 4 1407674 0.000318 82.9812095504558 0
520580 "Corumbá de Goiás" "f" 5 1438735 0.000284 55.6849609840642 0
520580 "Corumbá de Goiás" "f" 6 1421784 0.000257 117.445368313306 0
520580 "Corumbá de Goiás" "f" 7 1452364 0.000242 88.6284741118766 0
520580 "Corumbá de Goiás" "f" 8 1467609 0.000225 72.6630685335698 0
520580 "Corumbá de Goiás" "f" 9 1564739 0.000222 97.5781280571822 0
520580 "Corumbá de Goiás" "f" 10 1712070 2e-04 92.2462479109339 0
520580 "Corumbá de Goiás" "f" 11 1643553 0.000235 74.6224507102159 0
520580 "Corumbá de Goiás" "f" 12 1675022 0.000242 76.763385719277 0
520580 "Corumbá de Goiás" "f" 13 1684160 3e-04 112.300610636056 0
520580 "Corumbá de Goiás" "f" 14 1726543 0.000319 101.067305023516 0
520580 "Corumbá de Goiás" "f" 15 1772757 0.000387 98.6370745984294 0
520580 "Corumbá de Goiás" "f" 16 1691289 0.000456 63.4799705036629 0
520580 "Corumbá de Goiás" "f" 17 1670352 0.000481 106.136393803858 0
520580 "Corumbá de Goiás" "f" 18 1668111 0.000514 69.3850849887964 0
520580 "Corumbá de Goiás" "f" 19 1629495 0.000562 53.3614761052528 0
520580 "Corumbá de Goiás" "f" 20 1691648 0.000552 61.2792848827797 0.0163187282931399
520580 "Corumbá de Goiás" "f" 21 1708468 0.000577 60.0894079252644 0
520580 "Corumbá de Goiás" "f" 22 1750020 0.000565 113.194060182788 0
520580 "Corumbá de Goiás" "f" 23 1710579 0.000623 72.9340823571153 0
520580 "Corumbá de Goiás" "f" 24 1754248 0.000611 84.503164652053 0
520580 "Corumbá de Goiás" "f" 25 1729872 0.000664 85.1083258013853 0
520580 "Corumbá de Goiás" "f" 26 1667163 0.000723 57.3831656351682 0
520580 "Corumbá de Goiás" "f" 27 1756309 7e-04 132.86270803101 0
520580 "Corumbá de Goiás" "f" 28 1777879 0.000741 59.1791015887234 0.0168978570670047
520580 "Corumbá de Goiás" "f" 29 1712196 0.000807 61.4666989437125 0
520580 "Corumbá de Goiás" "f" 30 1785240 0.000812 100.124664853934 0
520580 "Corumbá de Goiás" "f" 31 1604353 0.000911 54.1025782699077 0
520580 "Corumbá de Goiás" "f" 32 1616671 0.000967 105.587078711198 0
520580 "Corumbá de Goiás" "f" 33 1523907 0.001033 84.1991926531904 0
520580 "Corumbá de Goiás" "f" 34 1496683 0.001133 86.9864855117695 0
520580 "Corumbá de Goiás" "f" 35 1522780 0.001144 69.9105588843179 0
520580 "Corumbá de Goiás" "f" 36 1419081 0.001255 95.2309766603643 0
520580 "Corumbá de Goiás" "f" 37 1413539 0.001367 68.2158791336628 0
520580 "Corumbá de Goiás" "f" 38 1386788 0.001442 72.4198008054826 0
520580 "Corumbá de Goiás" "f" 39 1379727 0.001533 43.2227845161726 0.0231359458025161
520580 "Corumbá de Goiás" "f" 40 1458121 0.001595 60.6605765121984 0
520580 "Corumbá de Goiás" "f" 41 1316498 0.001885 19.0292450540645 0
520580 "Corumbá de Goiás" "f" 42 1342824 0.00197 91.5879454643831 0
520580 "Corumbá de Goiás" "f" 43 1273411 0.00228 70.9391125611589 0
520580 "Corumbá de Goiás" "f" 44 1297942 0.002368 72.7831204081948 0
520580 "Corumbá de Goiás" "f" 45 1326973 0.002497 63.7734663117726 0
520580 "Corumbá de Goiás" "f" 46 1277761 0.002773 48.259944293229 0
520580 "Corumbá de Goiás" "f" 47 1231074 0.003024 72.413797106816 0
520580 "Corumbá de Goiás" "f" 48 1164125 0.003421 55.0014365160936 0
520580 "Corumbá de Goiás" "f" 49 1141405 0.003511 45.5513557720886 0
520580 "Corumbá de Goiás" "f" 50 1185532 0.003652 38.7310293978314 0
520580 "Corumbá de Goiás" "f" 51 1043550 0.004347 22.6782590741714 0.0440950955154628
520580 "Corumbá de Goiás" "f" 52 1072188 0.004501 74.8567241510117 0
520580 "Corumbá de Goiás" "f" 53 1003881 0.004961 43.2769112043742 0
520580 "Corumbá de Goiás" "f" 54 1000256 0.005122 72.6429307336001 0
520580 "Corumbá de Goiás" "f" 55 981986 0.005394 68.7760219588342 0
520580 "Corumbá de Goiás" "f" 56 923370 0.006031 44.0969685703855 0
520580 "Corumbá de Goiás" "f" 57 846389 0.006686 73.2569853550232 0
520580 "Corumbá de Goiás" "f" 58 831864 0.007031 39.734213744368 0
520580 "Corumbá de Goiás" "f" 59 790268 0.007776 38.9499558104015 0.0256739700775977
520580 "Corumbá de Goiás" "f" 60 828340 0.007642 39.1774477257409 0
520580 "Corumbá de Goiás" "f" 61 685880 0.009519 29.5503455091544 0
520580 "Corumbá de Goiás" "f" 62 696871 0.009637 35.7487161021874 0
520580 "Corumbá de Goiás" "f" 63 647505 0.010672 32.8433311834036 0
520580 "Corumbá de Goiás" "f" 64 609489 0.011626 31.4671290574799 0.031779194033664
520580 "Corumbá de Goiás" "f" 65 612257 0.012121 9.5062585073021 0
520580 "Corumbá de Goiás" "f" 66 554433 0.013805 55.3144032120533 0
520580 "Corumbá de Goiás" "f" 67 517554 0.015224 14.3748443509624 0.0695659706348785
520580 "Corumbá de Goiás" "f" 68 481535 0.016784 34.8376169487525 0
520580 "Corumbá de Goiás" "f" 69 450966 0.019052 20.7952859772939 0
520580 "Corumbá de Goiás" "f" 70 508323 0.017845 23.3797638515922 0.0427720316743874
520580 "Corumbá de Goiás" "f" 71 407322 0.023431 23.157762417362 0
520580 "Corumbá de Goiás" "f" 72 399311 0.024289 23.772759623281 0
520580 "Corumbá de Goiás" "f" 73 375966 0.027146 18.0097829379694 0.0555253777041218
520580 "Corumbá de Goiás" "f" 74 383342 0.027808 13.2773390207167 0.0753162963180871
520580 "Corumbá de Goiás" "f" 75 347796 0.030711 19.3741986149091 0.0516150381172652
520580 "Corumbá de Goiás" "f" 76 300854 0.035978 3.5543866519559 0
520580 "Corumbá de Goiás" "f" 77 288022 0.038372 15.1468422047637 0.132040723271746
520580 "Corumbá de Goiás" "f" 78 279883 0.041407 21.9812319207027 0.0454933555865977
520580 "Corumbá de Goiás" "f" 79 256375 0.047883 24.2279163029216 0
520580 "Corumbá de Goiás" "f" 80 267401 0.046937 15.643408160526 0.0639246889001697
520580 "Corumbá de Goiás" "f" 81 203290 0.062526 13.0408794365378 0
520580 "Corumbá de Goiás" "f" 82 193899 0.064647 14.9731336087031 0
520580 "Corumbá de Goiás" "f" 83 176495 0.070223 10.9996590818162 0.0909119085020666
520580 "Corumbá de Goiás" "f" 84 157264 0.077691 5.6364829993101 0
520580 "Corumbá de Goiás" "f" 85 138790 0.084372 10.4064798828855 0
520580 "Corumbá de Goiás" "f" 86 117267 0.095671 5.0308224438974 0
520580 "Corumbá de Goiás" "f" 87 100588 0.10369 11.0380240557796 0
520580 "Corumbá de Goiás" "f" 88 81920 0.118726 0 0
520580 "Corumbá de Goiás" "f" 89 70159 0.126598 0 0
520580 "Corumbá de Goiás" "f" 90 67510 0.122041 0 0
520580 "Corumbá de Goiás" "f" 91 46409 0.164968 4.9341303004203 0
520580 "Corumbá de Goiás" "f" 92 39539 0.166848 0 0
520580 "Corumbá de Goiás" "f" 93 32021 0.184566 4.6479125195653 0
520580 "Corumbá de Goiás" "f" 94 26115 0.196477 0 0
520580 "Corumbá de Goiás" "f" 95 21515 0.199907 0 0
520580 "Corumbá de Goiás" "f" 96 16184 0.215707 0 0
520580 "Corumbá de Goiás" "f" 97 12265 0.21916 0 0
520580 "Corumbá de Goiás" "f" 98 9395 0.225439 0 0
520580 "Corumbá de Goiás" "f" 99 7447 0.217134 0 0
520580 "Corumbá de Goiás" "m" 0 1378532 0.015456 51.6847155141839 0.0193480797959615
520580 "Corumbá de Goiás" "m" 1 1369425 0.0012 87.333101391032 0
520580 "Corumbá de Goiás" "m" 2 1387143 0.000675 68.1859970442678 0
520580 "Corumbá de Goiás" "m" 3 1419295 0.00048 113.405767351617 0
520580 "Corumbá de Goiás" "m" 4 1462592 0.000394 61.6049678471806 0
520580 "Corumbá de Goiás" "m" 5 1493253 0.000348 74.1804324713554 0
520580 "Corumbá de Goiás" "m" 6 1472635 0.00033 90.8245464654002 0
520580 "Corumbá de Goiás" "m" 7 1506828 0.00032 82.2924746331244 0
520580 "Corumbá de Goiás" "m" 8 1528003 0.000312 88.593263312755 0
520580 "Corumbá de Goiás" "m" 9 1623425 0.00029 85.1092831173648 0
520580 "Corumbá de Goiás" "m" 10 1793146 0.000283 77.1004212672003 0
520580 "Corumbá de Goiás" "m" 11 1709291 0.000307 81.838959776427 0
520580 "Corumbá de Goiás" "m" 12 1727220 0.000353 149.229740871961 0
520580 "Corumbá de Goiás" "m" 13 1728588 0.00044 97.08442425607 0
520580 "Corumbá de Goiás" "m" 14 1767168 0.000612 96.7464538283413 0
520580 "Corumbá de Goiás" "m" 15 1802172 0.000955 79.6554213811462 0
520580 "Corumbá de Goiás" "m" 16 1719415 0.001411 89.931725669586 0
520580 "Corumbá de Goiás" "m" 17 1701889 0.00185 125.025255387213 0
520580 "Corumbá de Goiás" "m" 18 1699061 0.002182 78.9405822218263 0
520580 "Corumbá de Goiás" "m" 19 1636331 0.002495 62.4470153402283 0.0160135755816628
520580 "Corumbá de Goiás" "m" 20 1698081 0.002637 96.3238891373991 0
520580 "Corumbá de Goiás" "m" 21 1713268 0.002711 76.6635749205893 0.0130440042880316
520580 "Corumbá de Goiás" "m" 22 1760477 0.002598 95.5305647829444 0.0104678539509539
520580 "Corumbá de Goiás" "m" 23 1709675 0.002672 78.1760086759919 0
520580 "Corumbá de Goiás" "m" 24 1748728 0.00254 65.3059624830751 0
520580 "Corumbá de Goiás" "m" 25 1725173 0.00257 55.8907793039034 0
520580 "Corumbá de Goiás" "m" 26 1631055 0.002698 45.7407673921989 0
520580 "Corumbá de Goiás" "m" 27 1710763 0.002649 101.528703633722 0.00984943138452383
520580 "Corumbá de Goiás" "m" 28 1737767 0.002636 115.159902758255 0
520580 "Corumbá de Goiás" "m" 29 1656237 0.00273 134.679846911921 0
520580 "Corumbá de Goiás" "m" 30 1763562 0.002565 63.4179283339565 0
520580 "Corumbá de Goiás" "m" 31 1523891 0.002941 91.8663978290349 0
520580 "Corumbá de Goiás" "m" 32 1548975 0.002813 94.5570535473654 0
520580 "Corumbá de Goiás" "m" 33 1458789 0.002988 99.9610647303174 0
520580 "Corumbá de Goiás" "m" 34 1422441 0.003067 101.197555559325 0
520580 "Corumbá de Goiás" "m" 35 1468144 0.003026 99.1733921663633 0.0100833497590009
520580 "Corumbá de Goiás" "m" 36 1344132 0.003279 88.9276966957578 0
520580 "Corumbá de Goiás" "m" 37 1326646 0.003381 83.2262269688658 0.0120154431652187
520580 "Corumbá de Goiás" "m" 38 1325659 0.003463 90.3283259221681 0
520580 "Corumbá de Goiás" "m" 39 1302083 0.003656 74.3443582468449 0.0134509197951472
520580 "Corumbá de Goiás" "m" 40 1422254 0.003589 121.344359063201 0
520580 "Corumbá de Goiás" "m" 41 1235034 0.00421 79.9562885983442 0
520580 "Corumbá de Goiás" "m" 42 1281124 0.004296 77.8488145145037 0
520580 "Corumbá de Goiás" "m" 43 1177147 0.004796 62.8068002710286 0
520580 "Corumbá de Goiás" "m" 44 1205009 0.005011 51.0437375529231 0.0195910418778245
520580 "Corumbá de Goiás" "m" 45 1263401 0.005041 68.3737754866019 0.0146254904440073
520580 "Corumbá de Goiás" "m" 46 1173710 0.005587 42.3836075563548 0.0235940274472946
520580 "Corumbá de Goiás" "m" 47 1129200 0.006126 43.0969420801125 0
520580 "Corumbá de Goiás" "m" 48 1079370 0.006555 69.5710880590403 0
520580 "Corumbá de Goiás" "m" 49 1046333 0.006973 79.5745868178902 0
520580 "Corumbá de Goiás" "m" 50 1112034 0.006941 82.8630466494099 0
520580 "Corumbá de Goiás" "m" 51 948591 0.008496 19.629411443575 0
520580 "Corumbá de Goiás" "m" 52 985045 0.008501 73.594802004259 0
520580 "Corumbá de Goiás" "m" 53 905975 0.009572 39.0335297220651 0
520580 "Corumbá de Goiás" "m" 54 883350 0.010113 46.8317512936252 0
520580 "Corumbá de Goiás" "m" 55 877013 0.010413 89.3672545744115 0.0111897809187744
520580 "Corumbá de Goiás" "m" 56 826882 0.011306 23.37504184306 0
520580 "Corumbá de Goiás" "m" 57 751293 0.0126 42.8296923529236 0
520580 "Corumbá de Goiás" "m" 58 742051 0.013177 48.8873405239806 0
520580 "Corumbá de Goiás" "m" 59 705105 0.013875 45.58812959269 0
520580 "Corumbá de Goiás" "m" 60 737957 0.013753 43.8460946003738 0
520580 "Corumbá de Goiás" "m" 61 602476 0.017018 31.9683130190236 0.0312809749893566
520580 "Corumbá de Goiás" "m" 62 613839 0.016793 28.1280090531942 0
520580 "Corumbá de Goiás" "m" 63 562959 0.018486 44.933296040349 0
520580 "Corumbá de Goiás" "m" 64 523804 0.02012 45.4542897026333 0
520580 "Corumbá de Goiás" "m" 65 529674 0.020054 82.9372456952641 0
520580 "Corumbá de Goiás" "m" 66 468666 0.023339 35.2273562152051 0
520580 "Corumbá de Goiás" "m" 67 440243 0.025281 46.6741366135866 0.0214251418998698
520580 "Corumbá de Goiás" "m" 68 408863 0.027447 39.4946639496569 0.0253198761552872
520580 "Corumbá de Goiás" "m" 69 376619 0.031087 29.7212165363843 0.0672919965288644
520580 "Corumbá de Goiás" "m" 70 419302 0.02886 38.6424337042002 0
520580 "Corumbá de Goiás" "m" 71 335925 0.03716 9.5051367293263 0
520580 "Corumbá de Goiás" "m" 72 323844 0.038083 4.5178023253852 0
520580 "Corumbá de Goiás" "m" 73 294410 0.042787 19.6498185937499 0.101782110122693
520580 "Corumbá de Goiás" "m" 74 293891 0.04338 17.9283472891528 0
520580 "Corumbá de Goiás" "m" 75 265369 0.047311 27.1784195094842 0.0367938981753902
520580 "Corumbá de Goiás" "m" 76 225782 0.054313 24.869184939713 0.0804208101249932
520580 "Corumbá de Goiás" "m" 77 211817 0.058027 19.7630413869159 0.151798498078648
520580 "Corumbá de Goiás" "m" 78 206262 0.060515 31.4642051614096 0
520580 "Corumbá de Goiás" "m" 79 181287 0.069371 7.52537140829 0
520580 "Corumbá de Goiás" "m" 80 183850 0.066989 16.6296375969563 0.1804008044378
520580 "Corumbá de Goiás" "m" 81 139772 0.084838 0 0
520580 "Corumbá de Goiás" "m" 82 129748 0.087369 5.9157677301213 0.169039767215387
520580 "Corumbá de Goiás" "m" 83 114919 0.093971 9.1893841286802 0
520580 "Corumbá de Goiás" "m" 84 100334 0.102139 0 0
520580 "Corumbá de Goiás" "m" 85 87856 0.108905 0 0
520580 "Corumbá de Goiás" "m" 86 72953 0.120543 10.036571127122 0
520580 "Corumbá de Goiás" "m" 87 60074 0.131305 4.5387480070688 0
520580 "Corumbá de Goiás" "m" 88 49839 0.139509 0 0
520580 "Corumbá de Goiás" "m" 89 40037 0.154082 11.3977971143999 0
520580 "Corumbá de Goiás" "m" 90 37970 0.142402 14.5185567102273 0.0688773698349486
520580 "Corumbá de Goiás" "m" 91 26745 0.177641 4.4449967816537 0.22497204140336
520580 "Corumbá de Goiás" "m" 92 21371 0.187123 7.6856091821927 0.130113303486335
520580 "Corumbá de Goiás" "m" 93 16052 0.208759 0 0
520580 "Corumbá de Goiás" "m" 94 12826 0.219944 0 0
520580 "Corumbá de Goiás" "m" 95 10317 0.216342 0 0
520580 "Corumbá de Goiás" "m" 96 7905 0.230614 0 0
520580 "Corumbá de Goiás" "m" 97 5743 0.239422 0 0
520580 "Corumbá de Goiás" "m" 98 4314 0.244553 0 0
520580 "Corumbá de Goiás" "m" 99 3250 0.244615 0 0
520870 "Goiânia" "f" 0 1334712 0.012527 8927.89543909795 0.0118728989069242
520870 "Goiânia" "f" 1 1325484 0.001059 7464.88690460945 0.00133960502386515
520870 "Goiânia" "f" 2 1339814 0.000575 8378.13433826385 0.000596791576516559
520870 "Goiânia" "f" 3 1371487 0.000408 8270.88089269036 0.00108815495190531
520870 "Goiânia" "f" 4 1407674 0.000318 8705.46117031314 0.000114870422190859
520870 "Goiânia" "f" 5 1438735 0.000284 8210.11838739802 0.000243601846603073
520870 "Goiânia" "f" 6 1421784 0.000257 8430.93376122426 0.000474443295758874
520870 "Goiânia" "f" 7 1452364 0.000242 8228.48978529364 0.000364586950738123
520870 "Goiânia" "f" 8 1467609 0.000225 8311.96367932374 0.000120308514158637
520870 "Goiânia" "f" 9 1564739 0.000222 9500.13274632684 0.000210523374083724
520870 "Goiânia" "f" 10 1712070 2e-04 10061.8891453827 0.000298154745759316
520870 "Goiânia" "f" 11 1643553 0.000235 9142.01839248733 0.000109385034799511
520870 "Goiânia" "f" 12 1675022 0.000242 9563.08693831519 0.000209137490111782
520870 "Goiânia" "f" 13 1684160 3e-04 9621.80575694315 0.000103930595281285
520870 "Goiânia" "f" 14 1726543 0.000319 10806.8773605535 0.000185067335667217
520870 "Goiânia" "f" 15 1772757 0.000387 10147.8578486021 0.000591257789527129
520870 "Goiânia" "f" 16 1691289 0.000456 10992.6766871623 0.000818726890286018
520870 "Goiânia" "f" 17 1670352 0.000481 10636.1502188198 0.000188037960996561
520870 "Goiânia" "f" 18 1668111 0.000514 11900.6003104898 0.000504176246866412
520870 "Goiânia" "f" 19 1629495 0.000562 12746.2887714983 0.000235362626234252
520870 "Goiânia" "f" 20 1691648 0.000552 13732.2309782663 0.000291285516995069
520870 "Goiânia" "f" 21 1708468 0.000577 12634.0346792427 0.00071236150829843
520870 "Goiânia" "f" 22 1750020 0.000565 13013.0335946706 0.000614768258438705
520870 "Goiânia" "f" 23 1710579 0.000623 14056.1059946396 0.000569147671698752
520870 "Goiânia" "f" 24 1754248 0.000611 14014.9308117688 0.000642172274760172
520870 "Goiânia" "f" 25 1729872 0.000664 12849.9538693589 0.00077821291046385
520870 "Goiânia" "f" 26 1667163 0.000723 13756.1449607294 0.000581558279797003
520870 "Goiânia" "f" 27 1756309 7e-04 14020.5931622052 0.000784560244544596
520870 "Goiânia" "f" 28 1777879 0.000741 14762.0639793385 0.000677412048477527
520870 "Goiânia" "f" 29 1712196 0.000807 13384.7995861202 0.000597692923866851
520870 "Goiânia" "f" 30 1785240 0.000812 13589.4553806434 0.00103021052778475
520870 "Goiânia" "f" 31 1604353 0.000911 13456.1845569597 0.00163493595876859
520870 "Goiânia" "f" 32 1616671 0.000967 12655.8113244847 0.00086916592843943
520870 "Goiânia" "f" 33 1523907 0.001033 11700.3321213167 0.000769208934129571
520870 "Goiânia" "f" 34 1496683 0.001133 11839.4658268229 0.00143587559174213
520870 "Goiânia" "f" 35 1522780 0.001144 11872.580555287 0.00143187068058508
520870 "Goiânia" "f" 36 1419081 0.001255 11002.8106692326 0.000545315209029083
520870 "Goiânia" "f" 37 1413539 0.001367 10193.1219196219 0.00127536981334196
520870 "Goiânia" "f" 38 1386788 0.001442 10355.2404986752 0.00125540300118217
520870 "Goiânia" "f" 39 1379727 0.001533 10131.6155871913 0.001480514126391
520870 "Goiânia" "f" 40 1458121 0.001595 10606.9121634247 0.0013198940261121
520870 "Goiânia" "f" 41 1316498 0.001885 9995.95663305642 0.00180072810044757
520870 "Goiânia" "f" 42 1342824 0.00197 10042.6924312468 0.00268852204574067
520870 "Goiânia" "f" 43 1273411 0.00228 9823.72231458938 0.00223947698188979
520870 "Goiânia" "f" 44 1297942 0.002368 9428.31630918143 0.00254552342252545
