"municode" "muniname" "year" "sex" "age" "deaths"
520870 "Goiânia" 2009 "m" 29 41
520870 "Goiânia" 2009 "m" 30 38
520870 "Goiânia" 2009 "m" 31 47
520870 "Goiânia" 2009 "m" 32 30
520870 "Goiânia" 2009 "m" 33 36
520870 "Goiânia" 2009 "m" 34 30
520870 "Goiânia" 2009 "m" 35 27
520870 "Goiânia" 2009 "m" 36 24
520870 "Goiânia" 2009 "m" 37 43
520870 "Goiânia" 2009 "m" 38 32
520870 "Goiânia" 2009 "m" 39 37
520870 "Goiânia" 2009 "m" 40 43
520870 "Goiânia" 2009 "m" 41 32
520870 "Goiânia" 2009 "m" 42 29
520870 "Goiânia" 2009 "m" 43 30
520870 "Goiânia" 2009 "m" 44 33
520870 "Goiânia" 2009 "m" 45 45
520870 "Goiânia" 2009 "m" 46 42
520870 "Goiânia" 2009 "m" 47 43
520870 "Goiânia" 2009 "m" 48 44
520870 "Goiânia" 2009 "m" 49 59
520870 "Goiânia" 2009 "m" 50 61
520870 "Goiânia" 2009 "m" 51 54
520870 "Goiânia" 2009 "m" 52 67
520870 "Goiânia" 2009 "m" 53 48
520870 "Goiânia" 2009 "m" 54 57
520870 "Goiânia" 2009 "m" 55 76
520870 "Goiânia" 2009 "m" 56 65
520870 "Goiânia" 2009 "m" 57 68
520870 "Goiânia" 2009 "m" 58 65
520870 "Goiânia" 2009 "m" 59 66
520870 "Goiânia" 2009 "m" 60 54
520870 "Goiânia" 2009 "m" 61 56
520870 "Goiânia" 2009 "m" 62 66
520870 "Goiânia" 2009 "m" 63 64
520870 "Goiânia" 2009 "m" 64 65
520870 "Goiânia" 2009 "m" 65 64
520870 "Goiânia" 2009 "m" 66 84
520870 "Goiânia" 2009 "m" 67 84
520870 "Goiânia" 2009 "m" 68 72
520870 "Goiânia" 2009 "m" 69 77
520870 "Goiânia" 2009 "m" 70 94
520870 "Goiânia" 2009 "m" 71 70
520870 "Goiânia" 2009 "m" 72 50
520870 "Goiânia" 2009 "m" 73 82
520870 "Goiânia" 2009 "m" 74 88
520870 "Goiânia" 2009 "m" 75 74
520870 "Goiânia" 2009 "m" 76 81
520870 "Goiânia" 2009 "m" 77 71
520870 "Goiânia" 2009 "m" 78 69
520870 "Goiânia" 2009 "m" 79 64
520870 "Goiânia" 2009 "m" 80 69
520870 "Goiânia" 2009 "m" 81 70
520870 "Goiânia" 2009 "m" 82 64
520870 "Goiânia" 2009 "m" 83 61
520870 "Goiânia" 2009 "m" 84 62
520870 "Goiânia" 2009 "m" 85 52
520870 "Goiânia" 2009 "m" 86 40
520870 "Goiânia" 2009 "m" 87 54
520870 "Goiânia" 2009 "m" 88 34
520870 "Goiânia" 2009 "m" 89 31
520870 "Goiânia" 2009 "m" 90 17
520870 "Goiânia" 2009 "m" 91 29
520870 "Goiânia" 2009 "m" 92 20
520870 "Goiânia" 2009 "m" 93 21
520870 "Goiânia" 2009 "m" 94 13
520870 "Goiânia" 2009 "m" 95 5
520870 "Goiânia" 2009 "m" 96 10
520870 "Goiânia" 2009 "m" 97 6
520870 "Goiânia" 2009 "m" 98 8
520870 "Goiânia" 2009 "m" 99 2
520870 "Goiânia" 2009 "m" 100 2
520870 "Goiânia" 2009 "m" 102 3
520870 "Goiânia" 2009 "m" 103 2
520870 "Goiânia" 2009 "m" 104 2
520870 "Goiânia" 2009 "m" 105 1
520870 "Goiânia" 2010 "f" 0 106
520870 "Goiânia" 2010 "f" 1 10
520870 "Goiânia" 2010 "f" 2 5
520870 "Goiânia" 2010 "f" 3 9
520870 "Goiânia" 2010 "f" 4 1
520870 "Goiânia" 2010 "f" 5 2
520870 "Goiânia" 2010 "f" 6 4
520870 "Goiânia" 2010 "f" 7 3
520870 "Goiânia" 2010 "f" 8 1
520870 "Goiânia" 2010 "f" 9 2
520870 "Goiânia" 2010 "f" 10 3
520870 "Goiânia" 2010 "f" 11 1
520870 "Goiânia" 2010 "f" 12 2
520870 "Goiânia" 2010 "f" 13 1
520870 "Goiânia" 2010 "f" 14 2
520870 "Goiânia" 2010 "f" 15 6
520870 "Goiânia" 2010 "f" 16 9
520870 "Goiânia" 2010 "f" 17 2
520870 "Goiânia" 2010 "f" 18 6
520870 "Goiânia" 2010 "f" 19 3
520870 "Goiânia" 2010 "f" 20 4
520870 "Goiânia" 2010 "f" 21 9
520870 "Goiânia" 2010 "f" 22 8
520870 "Goiânia" 2010 "f" 23 8
520870 "Goiânia" 2010 "f" 24 9
520870 "Goiânia" 2010 "f" 25 10
520870 "Goiânia" 2010 "f" 26 8
520870 "Goiânia" 2010 "f" 27 11
520870 "Goiânia" 2010 "f" 28 10
520870 "Goiânia" 2010 "f" 29 8
520870 "Goiânia" 2010 "f" 30 14
520870 "Goiânia" 2010 "f" 31 22
520870 "Goiânia" 2010 "f" 32 11
520870 "Goiânia" 2010 "f" 33 9
520870 "Goiânia" 2010 "f" 34 17
520870 "Goiânia" 2010 "f" 35 17
520870 "Goiânia" 2010 "f" 36 6
520870 "Goiânia" 2010 "f" 37 13
520870 "Goiânia" 2010 "f" 38 13
520870 "Goiânia" 2010 "f" 39 15
520870 "Goiânia" 2010 "f" 40 14
520870 "Goiânia" 2010 "f" 41 18
520870 "Goiânia" 2010 "f" 42 27
520870 "Goiânia" 2010 "f" 43 22
520870 "Goiânia" 2010 "f" 44 24
520870 "Goiânia" 2010 "f" 45 25
520870 "Goiânia" 2010 "f" 46 28
520870 "Goiânia" 2010 "f" 47 23
520870 "Goiânia" 2010 "f" 48 24
520870 "Goiânia" 2010 "f" 49 24
520870 "Goiânia" 2010 "f" 50 33
520870 "Goiânia" 2010 "f" 51 46
520870 "Goiânia" 2010 "f" 52 33
520870 "Goiânia" 2010 "f" 53 28
520870 "Goiânia" 2010 "f" 54 52
520870 "Goiânia" 2010 "f" 55 37
520870 "Goiânia" 2010 "f" 56 45
520870 "Goiânia" 2010 "f" 57 37
520870 "Goiânia" 2010 "f" 58 44
520870 "Goiânia" 2010 "f" 59 38
520870 "Goiânia" 2010 "f" 60 31
520870 "Goiânia" 2010 "f" 61 44
520870 "Goiânia" 2010 "f" 62 42
520870 "Goiânia" 2010 "f" 63 45
520870 "Goiânia" 2010 "f" 64 55
520870 "Goiânia" 2010 "f" 65 46
520870 "Goiânia" 2010 "f" 66 60
520870 "Goiânia" 2010 "f" 67 53
520870 "Goiânia" 2010 "f" 68 65
520870 "Goiânia" 2010 "f" 69 72
520870 "Goiânia" 2010 "f" 70 77
520870 "Goiânia" 2010 "f" 71 74
520870 "Goiânia" 2010 "f" 72 59
520870 "Goiânia" 2010 "f" 73 77
520870 "Goiânia" 2010 "f" 74 85
520870 "Goiânia" 2010 "f" 75 75
520870 "Goiânia" 2010 "f" 76 89
520870 "Goiânia" 2010 "f" 77 82
520870 "Goiânia" 2010 "f" 78 80
520870 "Goiânia" 2010 "f" 79 72
520870 "Goiânia" 2010 "f" 80 86
520870 "Goiânia" 2010 "f" 81 99
520870 "Goiânia" 2010 "f" 82 91
520870 "Goiânia" 2010 "f" 83 69
520870 "Goiânia" 2010 "f" 84 68
520870 "Goiânia" 2010 "f" 85 80
520870 "Goiânia" 2010 "f" 86 61
520870 "Goiânia" 2010 "f" 87 69
520870 "Goiânia" 2010 "f" 88 46
520870 "Goiânia" 2010 "f" 89 49
520870 "Goiânia" 2010 "f" 90 51
520870 "Goiânia" 2010 "f" 91 33
520870 "Goiânia" 2010 "f" 92 40
520870 "Goiânia" 2010 "f" 93 35
520870 "Goiânia" 2010 "f" 94 31
520870 "Goiânia" 2010 "f" 95 27
520870 "Goiânia" 2010 "f" 96 29
520870 "Goiânia" 2010 "f" 97 18
520870 "Goiânia" 2010 "f" 98 10
520870 "Goiânia" 2010 "f" 99 8
520870 "Goiânia" 2010 "f" 100 2
520870 "Goiânia" 2010 "f" 101 2
520870 "Goiânia" 2010 "f" 102 3
520870 "Goiânia" 2010 "f" 103 2
520870 "Goiânia" 2010 "f" 104 1
520870 "Goiânia" 2010 "f" 105 3
520870 "Goiânia" 2010 "m" 0 122
520870 "Goiânia" 2010 "m" 1 16
520870 "Goiânia" 2010 "m" 2 7
520870 "Goiânia" 2010 "m" 3 2
520870 "Goiânia" 2010 "m" 4 4
520870 "Goiânia" 2010 "m" 5 5
520870 "Goiânia" 2010 "m" 6 4
520870 "Goiânia" 2010 "m" 7 2
520870 "Goiânia" 2010 "m" 8 4
520870 "Goiânia" 2010 "m" 9 2
520870 "Goiânia" 2010 "m" 10 4
520870 "Goiânia" 2010 "m" 11 1
520870 "Goiânia" 2010 "m" 12 5
520870 "Goiânia" 2010 "m" 13 4
520870 "Goiânia" 2010 "m" 14 8
520870 "Goiânia" 2010 "m" 15 10
520870 "Goiânia" 2010 "m" 16 22
520870 "Goiânia" 2010 "m" 17 23
520870 "Goiânia" 2010 "m" 18 27
520870 "Goiânia" 2010 "m" 19 27
520870 "Goiânia" 2010 "m" 20 45
520870 "Goiânia" 2010 "m" 21 38
520870 "Goiânia" 2010 "m" 22 29
520870 "Goiânia" 2010 "m" 23 22
520870 "Goiânia" 2010 "m" 24 47
520870 "Goiânia" 2010 "m" 25 43
520870 "Goiânia" 2010 "m" 26 32
520870 "Goiânia" 2010 "m" 27 44
520870 "Goiânia" 2010 "m" 28 31
520870 "Goiânia" 2010 "m" 29 32
520870 "Goiânia" 2010 "m" 30 29
520870 "Goiânia" 2010 "m" 31 40
520870 "Goiânia" 2010 "m" 32 43
520870 "Goiânia" 2010 "m" 33 33
520870 "Goiânia" 2010 "m" 34 28
520870 "Goiânia" 2010 "m" 35 36
520870 "Goiânia" 2010 "m" 36 33
520870 "Goiânia" 2010 "m" 37 33
520870 "Goiânia" 2010 "m" 38 31
520870 "Goiânia" 2010 "m" 39 24
520870 "Goiânia" 2010 "m" 40 31
520870 "Goiânia" 2010 "m" 41 37
520870 "Goiânia" 2010 "m" 42 30
520870 "Goiânia" 2010 "m" 43 29
520870 "Goiânia" 2010 "m" 44 32
520870 "Goiânia" 2010 "m" 45 33
520870 "Goiânia" 2010 "m" 46 47
520870 "Goiânia" 2010 "m" 47 52
520870 "Goiânia" 2010 "m" 48 38
520870 "Goiânia" 2010 "m" 49 41
520870 "Goiânia" 2010 "m" 50 52
520870 "Goiânia" 2010 "m" 51 58
520870 "Goiânia" 2010 "m" 52 59
520870 "Goiânia" 2010 "m" 53 65
520870 "Goiânia" 2010 "m" 54 59
520870 "Goiânia" 2010 "m" 55 69
520870 "Goiânia" 2010 "m" 56 60
520870 "Goiânia" 2010 "m" 57 65
520870 "Goiânia" 2010 "m" 58 68
520870 "Goiânia" 2010 "m" 59 65
520870 "Goiânia" 2010 "m" 60 76
520870 "Goiânia" 2010 "m" 61 82
520870 "Goiânia" 2010 "m" 62 67
520870 "Goiânia" 2010 "m" 63 65
520870 "Goiânia" 2010 "m" 64 83
520870 "Goiânia" 2010 "m" 65 70
520870 "Goiânia" 2010 "m" 66 86
520870 "Goiânia" 2010 "m" 67 80
520870 "Goiânia" 2010 "m" 68 74
520870 "Goiânia" 2010 "m" 69 77
520870 "Goiânia" 2010 "m" 70 70
520870 "Goiânia" 2010 "m" 71 77
520870 "Goiânia" 2010 "m" 72 76
520870 "Goiânia" 2010 "m" 73 75
520870 "Goiânia" 2010 "m" 74 81
520870 "Goiânia" 2010 "m" 75 72
520870 "Goiânia" 2010 "m" 76 80
520870 "Goiânia" 2010 "m" 77 72
520870 "Goiânia" 2010 "m" 78 94
520870 "Goiânia" 2010 "m" 79 78
520870 "Goiânia" 2010 "m" 80 67
520870 "Goiânia" 2010 "m" 81 74
520870 "Goiânia" 2010 "m" 82 77
520870 "Goiânia" 2010 "m" 83 71
520870 "Goiânia" 2010 "m" 84 76
520870 "Goiânia" 2010 "m" 85 54
520870 "Goiânia" 2010 "m" 86 44
520870 "Goiânia" 2010 "m" 87 35
520870 "Goiânia" 2010 "m" 88 51
520870 "Goiânia" 2010 "m" 89 43
520870 "Goiânia" 2010 "m" 90 28
520870 "Goiânia" 2010 "m" 91 27
520870 "Goiânia" 2010 "m" 92 14
520870 "Goiânia" 2010 "m" 93 13
520870 "Goiânia" 2010 "m" 94 16
520870 "Goiânia" 2010 "m" 95 16
520870 "Goiânia" 2010 "m" 96 8
520870 "Goiânia" 2010 "m" 97 5
520870 "Goiânia" 2010 "m" 98 5
520870 "Goiânia" 2010 "m" 99 5
520870 "Goiânia" 2010 "m" 100 2
520870 "Goiânia" 2010 "m" 101 1
520870 "Goiânia" 2010 "m" 102 3
520870 "Goiânia" 2011 "f" 0 93
520870 "Goiânia" 2011 "f" 1 5
520870 "Goiânia" 2011 "f" 2 2
520870 "Goiânia" 2011 "f" 3 4
520870 "Goiânia" 2011 "f" 4 1
520870 "Goiânia" 2011 "f" 6 2
520870 "Goiânia" 2011 "f" 7 3
520870 "Goiânia" 2011 "f" 8 1
520870 "Goiânia" 2011 "f" 9 1
520870 "Goiânia" 2011 "f" 10 5
520870 "Goiânia" 2011 "f" 11 2
520870 "Goiânia" 2011 "f" 12 1
520870 "Goiânia" 2011 "f" 13 5
520870 "Goiânia" 2011 "f" 14 7
520870 "Goiânia" 2011 "f" 15 4
520870 "Goiânia" 2011 "f" 16 9
520870 "Goiânia" 2011 "f" 17 5
520870 "Goiânia" 2011 "f" 18 6
520870 "Goiânia" 2011 "f" 19 4
520870 "Goiânia" 2011 "f" 20 3
520870 "Goiânia" 2011 "f" 21 8
520870 "Goiânia" 2011 "f" 22 9
520870 "Goiânia" 2011 "f" 23 5
520870 "Goiânia" 2011 "f" 24 5
520870 "Goiânia" 2011 "f" 25 6
520870 "Goiânia" 2011 "f" 26 10
520870 "Goiânia" 2011 "f" 27 8
520870 "Goiânia" 2011 "f" 28 14
520870 "Goiânia" 2011 "f" 29 10
520870 "Goiânia" 2011 "f" 30 6
520870 "Goiânia" 2011 "f" 31 13
520870 "Goiânia" 2011 "f" 32 7
520870 "Goiânia" 2011 "f" 33 14
520870 "Goiânia" 2011 "f" 34 9
520870 "Goiânia" 2011 "f" 35 8
520870 "Goiânia" 2011 "f" 36 12
520870 "Goiânia" 2011 "f" 37 14
520870 "Goiânia" 2011 "f" 38 11
520870 "Goiânia" 2011 "f" 39 16
520870 "Goiânia" 2011 "f" 40 19
520870 "Goiânia" 2011 "f" 41 20
520870 "Goiânia" 2011 "f" 42 19
520870 "Goiânia" 2011 "f" 43 18
520870 "Goiânia" 2011 "f" 44 23
520870 "Goiânia" 2011 "f" 45 25
520870 "Goiânia" 2011 "f" 46 27
520870 "Goiânia" 2011 "f" 47 23
520870 "Goiânia" 2011 "f" 48 35
520870 "Goiânia" 2011 "f" 49 34
520870 "Goiânia" 2011 "f" 50 34
520870 "Goiânia" 2011 "f" 51 31
520870 "Goiânia" 2011 "f" 52 44
520870 "Goiânia" 2011 "f" 53 42
520870 "Goiânia" 2011 "f" 54 45
520870 "Goiânia" 2011 "f" 55 42
520870 "Goiânia" 2011 "f" 56 36
520870 "Goiânia" 2011 "f" 57 36
520870 "Goiânia" 2011 "f" 58 49
520870 "Goiânia" 2011 "f" 59 52
520870 "Goiânia" 2011 "f" 60 47
520870 "Goiânia" 2011 "f" 61 48
520870 "Goiânia" 2011 "f" 62 39
520870 "Goiânia" 2011 "f" 63 58
520870 "Goiânia" 2011 "f" 64 65
520870 "Goiânia" 2011 "f" 65 63
520870 "Goiânia" 2011 "f" 66 64
520870 "Goiânia" 2011 "f" 67 66
520870 "Goiânia" 2011 "f" 68 51
520870 "Goiânia" 2011 "f" 69 64
520870 "Goiânia" 2011 "f" 70 59
520870 "Goiânia" 2011 "f" 71 72
520870 "Goiânia" 2011 "f" 72 69
520870 "Goiânia" 2011 "f" 73 72
520870 "Goiânia" 2011 "f" 74 66
520870 "Goiânia" 2011 "f" 75 88
520870 "Goiânia" 2011 "f" 76 94
520870 "Goiânia" 2011 "f" 77 85
520870 "Goiânia" 2011 "f" 78 86
520870 "Goiânia" 2011 "f" 79 72
520870 "Goiânia" 2011 "f" 80 90
520870 "Goiânia" 2011 "f" 81 86
520870 "Goiânia" 2011 "f" 82 81
520870 "Goiânia" 2011 "f" 83 84
520870 "Goiânia" 2011 "f" 84 71
520870 "Goiânia" 2011 "f" 85 63
520870 "Goiânia" 2011 "f" 86 77
520870 "Goiânia" 2011 "f" 87 66
520870 "Goiânia" 2011 "f" 88 71
520870 "Goiânia" 2011 "f" 89 65
520870 "Goiânia" 2011 "f" 90 54
520870 "Goiânia" 2011 "f" 91 43
520870 "Goiânia" 2011 "f" 92 30
520870 "Goiânia" 2011 "f" 93 37
520870 "Goiânia" 2011 "f" 94 32
520870 "Goiânia" 2011 "f" 95 26
520870 "Goiânia" 2011 "f" 96 17
520870 "Goiânia" 2011 "f" 97 17
520870 "Goiânia" 2011 "f" 98 3
520870 "Goiânia" 2011 "f" 99 13
520870 "Goiânia" 2011 "f" 100 3
520870 "Goiânia" 2011 "f" 101 7
520870 "Goiânia" 2011 "f" 102 4
520870 "Goiânia" 2011 "f" 103 2
520870 "Goiânia" 2011 "f" 104 2
520870 "Goiânia" 2011 "f" 105 2
520870 "Goiânia" 2011 "f" 108 1
520870 "Goiânia" 2011 "m" 0 142
520870 "Goiânia" 2011 "m" 1 9
520870 "Goiânia" 2011 "m" 2 6
520870 "Goiânia" 2011 "m" 3 5
520870 "Goiânia" 2011 "m" 4 2
520870 "Goiânia" 2011 "m" 5 4
520870 "Goiânia" 2011 "m" 6 8
520870 "Goiânia" 2011 "m" 7 5
520870 "Goiânia" 2011 "m" 8 4
520870 "Goiânia" 2011 "m" 9 4
520870 "Goiânia" 2011 "m" 10 3
520870 "Goiânia" 2011 "m" 11 5
520870 "Goiânia" 2011 "m" 12 4
520870 "Goiânia" 2011 "m" 13 6
520870 "Goiânia" 2011 "m" 14 8
520870 "Goiânia" 2011 "m" 15 5
520870 "Goiânia" 2011 "m" 16 18
520870 "Goiânia" 2011 "m" 17 22
520870 "Goiânia" 2011 "m" 18 36
520870 "Goiânia" 2011 "m" 19 38
520870 "Goiânia" 2011 "m" 20 33
520870 "Goiânia" 2011 "m" 21 47
520870 "Goiânia" 2011 "m" 22 43
520870 "Goiânia" 2011 "m" 23 43
520870 "Goiânia" 2011 "m" 24 41
520870 "Goiânia" 2011 "m" 25 42
520870 "Goiânia" 2011 "m" 26 45
520870 "Goiânia" 2011 "m" 27 41
520870 "Goiânia" 2011 "m" 28 30
520870 "Goiânia" 2011 "m" 29 39
520870 "Goiânia" 2011 "m" 30 30
520870 "Goiânia" 2011 "m" 31 39
520870 "Goiânia" 2011 "m" 32 37
520870 "Goiânia" 2011 "m" 33 29
520870 "Goiânia" 2011 "m" 34 46
520870 "Goiânia" 2011 "m" 35 32
520870 "Goiânia" 2011 "m" 36 28
520870 "Goiânia" 2011 "m" 37 25
520870 "Goiânia" 2011 "m" 38 45
520870 "Goiânia" 2011 "m" 39 27
520870 "Goiânia" 2011 "m" 40 34
520870 "Goiânia" 2011 "m" 41 34
520870 "Goiânia" 2011 "m" 42 37
520870 "Goiânia" 2011 "m" 43 36
520870 "Goiânia" 2011 "m" 44 33
520870 "Goiânia" 2011 "m" 45 49
520870 "Goiânia" 2011 "m" 46 44
520870 "Goiânia" 2011 "m" 47 54
520870 "Goiânia" 2011 "m" 48 40
520870 "Goiânia" 2011 "m" 49 43
520870 "Goiânia" 2011 "m" 50 46
520870 "Goiânia" 2011 "m" 51 47
520870 "Goiânia" 2011 "m" 52 68
520870 "Goiânia" 2011 "m" 53 69
520870 "Goiânia" 2011 "m" 54 71
520870 "Goiânia" 2011 "m" 55 64
520870 "Goiânia" 2011 "m" 56 56
520870 "Goiânia" 2011 "m" 57 70
520870 "Goiânia" 2011 "m" 58 64
520870 "Goiânia" 2011 "m" 59 93
520870 "Goiânia" 2011 "m" 60 87
520870 "Goiânia" 2011 "m" 61 89
520870 "Goiânia" 2011 "m" 62 79
520870 "Goiânia" 2011 "m" 63 86
520870 "Goiânia" 2011 "m" 64 79
520870 "Goiânia" 2011 "m" 65 79
520870 "Goiânia" 2011 "m" 66 65
520870 "Goiânia" 2011 "m" 67 75
520870 "Goiânia" 2011 "m" 68 75
520870 "Goiânia" 2011 "m" 69 90
520870 "Goiânia" 2011 "m" 70 94
520870 "Goiânia" 2011 "m" 71 94
520870 "Goiânia" 2011 "m" 72 95
520870 "Goiânia" 2011 "m" 73 81
520870 "Goiânia" 2011 "m" 74 93
520870 "Goiânia" 2011 "m" 75 85
520870 "Goiânia" 2011 "m" 76 100
520870 "Goiânia" 2011 "m" 77 89
520870 "Goiânia" 2011 "m" 78 65
520870 "Goiânia" 2011 "m" 79 90
520870 "Goiânia" 2011 "m" 80 82
520870 "Goiânia" 2011 "m" 81 81
520870 "Goiânia" 2011 "m" 82 77
520870 "Goiânia" 2011 "m" 83 76
520870 "Goiânia" 2011 "m" 84 72
520870 "Goiânia" 2011 "m" 85 75
520870 "Goiânia" 2011 "m" 86 52
520870 "Goiânia" 2011 "m" 87 49
520870 "Goiânia" 2011 "m" 88 46
520870 "Goiânia" 2011 "m" 89 43
520870 "Goiânia" 2011 "m" 90 33
520870 "Goiânia" 2011 "m" 91 28
520870 "Goiânia" 2011 "m" 92 29
520870 "Goiânia" 2011 "m" 93 20
520870 "Goiânia" 2011 "m" 94 24
520870 "Goiânia" 2011 "m" 95 20
520870 "Goiânia" 2011 "m" 96 10
520870 "Goiânia" 2011 "m" 97 5
520870 "Goiânia" 2011 "m" 98 8
520870 "Goiânia" 2011 "m" 99 8
520870 "Goiânia" 2011 "m" 100 5
520870 "Goiânia" 2011 "m" 101 2
520870 "Goiânia" 2011 "m" 103 3
520870 "Goiânia" 2011 "m" 105 1
520870 "Goiânia" 2011 "m" 109 1
520870 "Goiânia" 2011 "m" 111 1
